"source_table","source_row","method","dataset_or_setting","resolution","train_time_value","train_time_unit","infer_time_value","infer_time_unit","params_m","source_path","note","quality_class","claim_use","quality_reason"
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","830","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.696; content_lpips=0.392; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","831","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.699; content_lpips=0.389; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","832","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.700; content_lpips=0.391; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","833","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.700; content_lpips=0.402; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","834","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.703; content_lpips=0.402; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","835","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.704; content_lpips=0.401; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","836","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.409; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","837","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.705; content_lpips=0.419; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","838","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.695; content_lpips=0.392; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","839","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.697; content_lpips=0.396; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","840","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.699; content_lpips=0.403; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","841","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.700; content_lpips=0.413; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","842","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.702; content_lpips=0.410; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","843","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.704; content_lpips=0.409; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","844","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.704; content_lpips=0.414; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","845","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.704; content_lpips=0.420; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","846","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.693; content_lpips=0.396; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","847","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.698; content_lpips=0.399; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","848","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.699; content_lpips=0.400; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","849","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.699; content_lpips=0.408; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","850","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0005\summary.json","clip_style=0.703; content_lpips=0.411; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","851","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0006\summary.json","clip_style=0.705; content_lpips=0.408; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","852","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0007\summary.json","clip_style=0.706; content_lpips=0.419; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","853","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0008\summary.json","clip_style=0.708; content_lpips=0.427; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","854","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0001\summary.json","clip_style=0.695; content_lpips=0.392; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","855","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0002\summary.json","clip_style=0.698; content_lpips=0.403; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","856","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0003\summary.json","clip_style=0.700; content_lpips=0.403; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
"manual_remote_tokenizerclean_timing_evidence_20260605.csv","857","LBM","weight_sweep_40","","","","","s full_eval wall_total from summary.json","","I:\Github\Latent_Style_TokenizerClean\SchrodingerBridge\exp\weight_sweep_40\full_eval\epoch_0004\summary.json","clip_style=0.700; content_lpips=0.406; training_csv_count=40","full_eval_summary_wall_time_tokenizerclean","audit_full_eval_wall_time_only","TokenizerClean summary.json wall_total row; train time absent in this table and left blank."
