"path","action","delete_class","size_mb","extension","last_write_time","deleted_at","reason","evidence_files","error"
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221568",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378171",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378171",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567146",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567146",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_7_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879462",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380494",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221131",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378125",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378125",".pth","2026-05-13T23:08:20","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.56711",".pth","2026-05-13T23:08:21","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.56711",".pth","2026-05-13T23:08:21","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\cast\checkpoints\run511_cast\1_net_P_style.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","151.879382",".pth","2026-05-13T23:08:21","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\stytr2\checkpoints\stytr2\decoder_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377828",".pth","2026-05-13T23:07:27","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\stytr2\checkpoints\stytr2\embedding_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","0.378888",".pth","2026-05-13T23:07:27","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke4\stytr2\checkpoints\stytr2\transformer_iter_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","121.315143",".pth","2026-05-13T23:07:27","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aesfa\checkpoints\aesfa\main.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.007649",".pth","2026-05-13T23:13:10","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aesfa\checkpoints\aesfa\model_iter_1_epoch_1.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.007649",".pth","2026-05-13T23:13:09","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aesfa\checkpoints\aesfa\model_iter_2_epoch_2.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","37.007649",".pth","2026-05-13T23:13:10","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aespa\checkpoints\aespa\run511\log\dec_model_.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377858",".pth","2026-05-13T23:13:39","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aespa\checkpoints\aespa\run511\log\dec_model_0.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.377881",".pth","2026-05-13T23:13:39","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aespa\checkpoints\aespa\run511\log\transformer_model_.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","29.56664",".pth","2026-05-13T23:13:39","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\aespa\checkpoints\aespa\run511\log\transformer_model_0.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","29.566663",".pth","2026-05-13T23:13:39","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\cast\checkpoints\run511_cast\1_7_net_AE.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.380544",".pth","2026-05-13T23:12:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\cast\checkpoints\run511_cast\1_7_net_D.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","119.221568",".pth","2026-05-13T23:12:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\cast\checkpoints\run511_cast\1_7_net_Dec_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378171",".pth","2026-05-13T23:12:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\cast\checkpoints\run511_cast\1_7_net_Dec_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","13.378171",".pth","2026-05-13T23:12:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\cast\checkpoints\run511_cast\1_7_net_D_A.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567146",".pth","2026-05-13T23:12:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
"G:\GitHub\Latent_Style\Related_Works\run_511\outputs\review_baseline_suite_smoke5\cast\checkpoints\run511_cast\1_7_net_D_B.pth","deleted","manual_local_relatedworks_run511_output_checkpoint","10.567146",".pth","2026-05-13T23:12:17","2026-06-05T06:03:57","Manual local audit: Related_Works run_511 generated baseline/smoke suite checkpoint; summary.csv/json, train/infer logs, and timing_summary.csv retained.","Related_Works/run_511/outputs/<run>/summary.csv,json; logs/*.log; Related_Works/results/metrics_summary/timing_summary.csv",""
