case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e01_style_specificity,EdgeGated_e01_structure_preservation,EdgeGated_e01_artifact_control,EdgeGated_e01_note
Early_Renaissance__filippo-lippi_adoration-of-the-magi-detail-2__to__Rococo,Early_Renaissance,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very low style transfer; appears as a faded, washed-out version of source with minimal Rococo influence. Structure is preserved but lacks stylistic integration. Heavy artifacts and color distortion.",5,5,5,"Excellent Rococo style transfer with ornate framing, soft pastel tones, and decorative elements matching target. Source structure is well-preserved and enhanced by style. Clean output with no visible artifacts.",3,4,3,"Moderate style transfer with some Rococo hints (e.g., framing), but less cohesive than Seedream. Structure is mostly preserved. Some edge artifacts and inconsistent coloring reduce overall quality."
Rococo__antoine-pesne_carl-heinrich-graun__to__Rococo,Rococo,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears faded and washed out with no discernible Rococo elements. Structure is preserved but obscured by heavy blur/artifacts.,5,5,5,"Excellent Rococo style transfer with ornate frame, warm palette, and soft lighting. Structure is perfectly preserved with high fidelity and no visible artifacts.",2,4,3,Minimal style transfer; mostly grayscale with slight color tint. Structure is well-preserved but lacks stylistic integration. Some edge artifacts present.
Ukiyo_e__katsushika-hokusai_fishing-in-the-bay-uraga__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,4,2,3,2,Faint Rococo-like washes but lacks ornamental framing or richness; structure preserved but overly muted and blurry.,5,5,4,"Strong Rococo aesthetic with gilded frame, warm tones, and painterly texture; source composition well preserved with minimal artifacts.",3,4,5,"Clean structure and low artifacts, but style is subdued — more aged parchment than Rococo; lacks decorative flair."
Early_Renaissance__antonello-da-messina_painter-self-portrait__to__Rococo,Early_Renaissance,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Preserves structure well but lacks Rococo color and texture; appears grayscale with minimal stylistic infusion.,5,5,5,"Excellent Rococo style transfer with rich pastel tones, ornate detailing, and faithful structural alignment. No visible artifacts.",2,4,3,Maintains edge structure but fails to apply Rococo aesthetics; output is nearly monochrome with no color or texture transfer.
Impressionism__stefan-dimitrescu_cabaret__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very weak Rococo style transfer; image appears washed out and lacks ornamental detail. Structure is somewhat preserved but blurred. Heavy artifacts and low contrast.,5,5,5,"Excellent Rococo style integration with ornate frame and soft pastel tones. Source structure (figure pose, background elements) is well preserved. Minimal artifacts; clean and coherent output.",3,4,3,"Moderate Rococo influence with some decorative framing, but style is inconsistent and patchy. Structure is reasonably preserved. Some smudging and edge artifacts visible."
Ukiyo_e__hiroshige_oiso-toraga-ame-shower-1835__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Very faint impressionistic texture; structure preserved but style is weak and washed out.,5,5,5,"Excellent impressionist brushwork, strong color fidelity, clean edges, no artifacts.",3,4,3,Moderate style transfer with visible edge artifacts; structure mostly intact but style less convincing.
Rococo__dmitry-levitzky_maria-feodorovna__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very blurry and washed out; style transfer is weak and indistinct, with significant loss of detail and color fidelity.",5,5,5,"Excellent preservation of the source image's structure and composition. The style transfer successfully mimics the Early Renaissance aesthetic with appropriate color grading, texture, and lighting, resulting in a high-quality output with minimal artifacts.",3,4,3,"Better than LBM but still suffers from blurriness and a hazy, overexposed appearance. The style is somewhat present but lacks the richness and clarity of the target reference."
Ukiyo_e__utagawa-kunisada_not_detected_240381(1)__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Poor Rococo style transfer; structure is blurred and distorted; heavy artifacts and loss of detail.,5,5,5,Excellent Rococo style integration with ornate borders and soft lighting; source structure preserved clearly; minimal artifacts.,3,4,3,Moderate Rococo influence; structure mostly intact but slightly softened; some smudging and edge artifacts present.
Minimalism__robert-ryman_surface-veil-1970__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e01,4,2,3,3,Minimal style transfer; mostly preserves source with slight darkening and blur. No Rococo elements applied.,5,4,4,Strong Rococo ornamental frame applied around the central document. Structure of the paper is preserved but slightly distorted by framing. Minor artifacts at edges.,1,5,5,"Nearly identical to source; no style transfer evident. Perfect structure and artifact control, but fails style task."
Rococo__bernardo-bellotto_view-of-dresden-the-dresden-fortifications-moat-with-a-bridge-between-gate-and-post-mile-pillar__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly faded and washed-out; minimalism not clearly expressed, structure blurred, artifacts from low contrast.",5,5,5,Strong minimalist aesthetic with bold color blocks and clean geometry; source structure well preserved; no visible artifacts.,2,3,2,"Similar to LBM — too faint, lacks stylistic definition, structure barely discernible, minor smudging artifacts."
Rococo__joshua-reynolds_colonel-george-k-h-coussmaker-grenadier-guards__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly blurred and painterly; fails to capture minimalism’s clean geometry or flat color blocks. Structure is loosely preserved but heavily distorted by noise-like artifacts.,5,5,5,"Excellent adherence to minimalism: bold flat colors, simplified shapes, geometric abstraction of background elements. Source structure (figure, horse, tree) is clearly preserved with stylized simplification. No visible artifacts.",2,3,2,"Similar to LBM — overly soft, hazy, and indistinct. Lacks the crisp edges and deliberate color blocking of minimalism. Structure is partially retained but obscured by smudging and low contrast."
Rococo__dmitry-levitzky_portrait-of-unknown-woman-with-a-rose-1788__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed-out; loses facial detail and texture, failing to convey Impressionist brushwork or color vibrancy.",5,5,5,"Excellent Impressionist rendering with visible brushstrokes, rich color harmony, and faithful preservation of pose, expression, and garment details.",3,4,3,Moderate style transfer with some softness and haze; structure is mostly preserved but lacks the vividness and textural richness of true Impressionism.
Impressionism__childe-hassam_september-moonrise__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output is nearly identical to source with minimal stylistic influence. Structure preserved but lacks minimalism. Heavy noise/artifacts.,5,5,5,"Excellent minimalism: flat colors, simplified shapes, clean geometry. Source structure (hills, sun, trees) clearly preserved. No visible artifacts.",2,3,2,"Similar to LBM — faint stylistic shift, mostly retains source texture. Minimalism not achieved. Some blurring and noise artifacts present."
Ukiyo_e__katsushika-hokusai_cargo-ship-and-wave__to__Ukiyo_e,Ukiyo_e,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,LBM-Knee_e13,Seedream_repaired750,4,2,5,4,Preserves structure well but lacks color and texture of Ukiyo-e; appears as a grayscale sketch with minimal stylistic fidelity.,5,4,5,"Strong Ukiyo-e aesthetic with rich colors, traditional composition, and clean rendering; minor structural distortion in wave curl but overall excellent.",3,4,3,Moderate style adoption with some color and texture hints; edges are preserved but artifacts appear in shading and background; less cohesive than Seedream.
Early_Renaissance__carlo-crivelli_saint-thomas-aquinas-1476__to__Rococo,Early_Renaissance,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Heavy ghosting and structural distortion; minimal Rococo styling; artifacts dominate.,5,5,5,"Excellent Rococo aesthetic with soft pastels, ornate framing, and faithful structure; no visible artifacts.",3,4,3,Moderate Rococo influence with some ornamental framing; mild ghosting and color bleeding near edges.
Rococo__bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Overly blurred and washed-out; loses architectural detail and minimalism intent. Heavy artifacts and low fidelity to source structure.,5,5,5,"Excellent minimalism: clean geometry, flat colors, simplified forms. Preserves key structures (buildings, water, boats) with crisp edges and no visible artifacts.",3,4,3,Moderate minimalism with some color bleeding and soft edges. Structure is mostly preserved but lacks the crispness of Seedream. Some minor artifacts in sky/water transition.
Impressionism__henri-matisse_brittany-also-known-as-boat-1896__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very washed-out, low contrast; impressionistic brushwork is vague and lacks color vibrancy. Structure is preserved but appears faded and indistinct.",5,5,5,"Excellent impressionist rendering with vibrant, varied brushstrokes and color palette. Source structure (boat, water, background) is clearly preserved without distortion or artifacts.",3,4,3,"Moderate impressionist style with some visible brushwork, but colors are muted and structure is slightly blurred. Minor artifacts in texture blending."
Minimalism__eva-hesse_expanded-expansion-1969__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Minimal style transfer; mostly preserves source with slight color shift. No Rococo elements. Vignetting and edge artifacts present.,5,5,5,"Excellent Rococo style integration: ornate frame, soft pastel tones, decorative motifs. Structure of curtains preserved clearly. Clean edges, no visible artifacts.",2,4,3,"Slight warm tone shift but no Rococo styling. Structure well preserved. Minor vignetting and edge softness, but no major artifacts."
Early_Renaissance__paolo-uccello_scene-adoration-of-the-three-kings-1440__to__Impressionism,Early_Renaissance,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Fails to apply Impressionist style; output resembles a faded or abstracted version of the source with no stylistic transformation. Structure is preserved but visually degraded.,5,5,5,"Excellent Impressionist rendering with visible brushwork, soft edges, and color blending. Faithfully preserves scene composition and spatial relationships without artifacts.",2,3,2,Minimal stylistic change; appears as a slightly blurred or washed-out version of the source. Lacks Impressionist characteristics and introduces minor visual noise.
Early_Renaissance__carlo-crivelli_piet-1__to__Impressionism,Early_Renaissance,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Very faint impressionistic texture; structure preserved but lacks stylistic fidelity and shows blurring artifacts.,5,5,5,Excellent impressionist brushwork applied while preserving original composition and color harmony; no visible artifacts.,3,4,3,Moderate impressionist effect with some edge preservation; slight color bleeding and softness reduce overall quality.
Rococo__dmitry-levitzky_maria-feodorovna__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and hazy; loses fine detail and structure. Style is vague, not clearly impressionistic. Heavy artifacts from diffusion blur.",5,5,5,Excellent impressionistic brushwork with visible texture and color blending. Structure of portrait preserved perfectly. No visible artifacts.,3,4,3,Moderate impressionistic feel but overly soft and washed out. Structure mostly preserved but edges are indistinct. Some smudging artifacts.
