case_id,src_style,tgt_style,best_overall,best_style_specificity,best_structure,best_artifact_control,confidence_1_to_5,LBM-Knee_e13_style_specificity,LBM-Knee_e13_structure_preservation,LBM-Knee_e13_artifact_control,LBM-Knee_e13_note,Seedream_repaired750_style_specificity,Seedream_repaired750_structure_preservation,Seedream_repaired750_artifact_control,Seedream_repaired750_note,EdgeGated_e12_style_specificity,EdgeGated_e12_structure_preservation,EdgeGated_e12_artifact_control,EdgeGated_e12_note
Ukiyo_e__utagawa-toyokuni_the-heian-courtier__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Minimal Rococo influence; structure preserved but lacks ornamental detail and color richness.,5,5,5,"Excellent Rococo styling with ornate borders, soft colors, and elegant composition while preserving original figure and pose.",3,4,4,Moderate Rococo elements; structure intact but style application is subtle and less cohesive than Seedream.
Impressionism__nicolae-vermont_rotterdam-port-1928__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly blurred and washed-out; loses structural detail and fails to convey minimalism effectively.,5,5,5,"Clean geometric shapes, flat colors, and clear composition perfectly embody minimalism while preserving source structure.",2,3,2,Similar to LBM — too diffuse and indistinct; lacks the crispness and intentionality of minimalism.
Ukiyo_e__utagawa-kuniyoshi_woman-seated-under-a-cherry-blossoms__to__Rococo,Ukiyo_e,Rococo,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,EdgeGated_e12,4,2,3,3,Minimal Rococo influence; mostly preserves source structure with slight color shifts and vignette artifacts.,5,4,4,"Strong Rococo styling with ornate arch, soft colors, and decorative elements; minor structural distortion in figure pose.",3,5,5,"Excellent structure and artifact control; moderate Rococo flavor via muted tones and subtle texture, but lacks ornamental detail."
Minimalism__judy-chicago_morning-fan-1971__to__Early_Renaissance,Minimalism,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,"Very blurry, low contrast; fails to capture Renaissance chiaroscuro or texture. Structure is preserved but overly smoothed.",5,5,5,Excellent match to Early Renaissance palette and lighting. Preserves source structure while applying appropriate stylistic depth and color harmony. Minimal artifacts.,3,4,3,Better than LBM but still lacks the rich tonal variation of Renaissance art. Some edge artifacts visible; structure is mostly intact but style application is inconsistent.
Rococo__pietro-longhi_the-tooth-extractor__to__Impressionism,Rococo,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; image appears faded and washed out with minimal impressionistic texture. Structure is somewhat preserved but lacks clarity. Heavy artifacts from over-smoothing or incorrect style mapping.,5,5,5,Excellent impressionistic style with visible brushwork and color blending matching the target. Structure is well-preserved with clear figures and composition. No visible artifacts; clean and coherent output.,3,4,3,"Moderate impressionistic style applied, but less vibrant than Seedream. Structure is mostly preserved with slight softening. Some minor artifacts in background and figure edges due to edge-gating artifacts."
Rococo__canaletto_london-the-thames-and-the-city-of-london-from-the-terrace-of-richmond-house__to__Minimalism,Rococo,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,1,2,1,"Completely washed out, no style or structure preserved; appears as noise.",5,5,5,"Perfectly captures minimalism with clean geometry, bold color blocks, and clear structural layout matching the target reference.",1,2,1,"Similar to LBM — overly blurred, lacks stylistic fidelity and structural clarity; dominated by artifacts."
Ukiyo_e__ogata-gekko_nihon-hana-zue-1896__to__Minimalism,Ukiyo_e,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly faded and washed-out; minimalism not clearly expressed, structure partially preserved but lacks clarity.",5,5,5,Excellent minimalism with clean lines and flat color blocks; source structure well preserved; no visible artifacts.,3,4,3,Moderate minimalism with some edge artifacts; structure mostly preserved but slightly blurred; acceptable overall.
Rococo__dmitry-levitzky_portrait-of-maria-palovna-narychkina-1773__to__Ukiyo_e,Rococo,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,2,Very low style transfer; image appears faded and lacks Ukiyo-e characteristics. Structure is preserved but obscured by haze.,5,5,5,Excellent Ukiyo-e style application with clear linework and flat coloring. Structure is perfectly preserved with no artifacts.,3,4,3,Moderate style transfer with some Ukiyo-e traits but inconsistent. Structure is mostly preserved but suffers from blurring and smudging artifacts.
Impressionism__armand-guillaumin_valley-in-pontgibaud-1890__to__Early_Renaissance,Impressionism,Early_Renaissance,EdgeGated_e12,EdgeGated_e12,Seedream_repaired750,Seedream_repaired750,4,3,4,3,Moderate Early Renaissance color palette and texture; structure mostly preserved but with noticeable color bleeding and edge smearing.,2,5,5,"Excellent structure and artifact control, but style transfer is weak — lacks distinct Early Renaissance characteristics; appears too close to source.",5,4,4,Strongest Early Renaissance style adoption with appropriate color harmony and painterly texture; minor artifacts at edges but overall best balance.
Impressionism__konstantin-korovin_arctic-ocean-1913__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,EdgeGated_e12,4,2,3,3,Weak Rococo styling; mostly color wash with no ornamental framing or decorative motifs. Structure preserved but lacks stylistic intent.,5,5,4,"Strong Rococo execution: ornate gilded frame, soft pastel palette, cloud motifs, and compositional harmony matching target. Minor edge softening in sky.",3,4,5,"Good structure retention and clean edges, but minimal Rococo styling — only slight color shift and vignette. Lacks framing or decorative elements."
Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Ukiyo_e,Minimalism,Ukiyo_e,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,4,2,3,3,Very faint Ukiyo_e texture; structure preserved but style is nearly absent. Mild artifacts from over-smoothing.,5,5,5,Strong Ukiyo_e aesthetic with clear tonal gradients and edge definition. Structure well-preserved. Minimal artifacts.,3,4,4,Moderate Ukiyo_e feel with some graininess. Structure mostly intact. Slight blotching and uneven tone.
Early_Renaissance__piero-della-francesca_portrait-of-a-boy__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not clearly expressed, structure preserved but details lost.",5,5,5,"Clean, stylized minimalism with strong structure and no visible artifacts; best overall result.",3,4,3,Moderate minimalism with some edge artifacts; structure mostly preserved but lacks stylistic clarity.
Early_Renaissance__fra-angelico_coronation-of-the-virgin-detail-1435-1__to__Minimalism,Early_Renaissance,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not achieved, structure lost in haze.",5,5,5,"Clean geometric shapes, bold flat colors, sharp edges — perfect minimalism with full structural fidelity.",3,4,3,Some edge preservation but soft gradients and muted tones reduce minimalism impact; slight artifacts in background.
Minimalism__john-mclaughlin_number-4__to__Rococo,Minimalism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,4,Minimal style transfer; mostly preserves source structure with no Rococo elements. Clean but lacks stylistic fidelity.,5,5,5,Excellent Rococo style transfer with ornate framing and color palette matching target. Structure preserved perfectly. No visible artifacts.,2,3,4,"Similar to LBM-Knee_e13 — minimal style application, retains source layout. Clean output but fails to convey Rococo aesthetics."
Ukiyo_e__keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1)__to__Early_Renaissance,Ukiyo_e,Early_Renaissance,EdgeGated_e12,EdgeGated_e12,EdgeGated_e12,EdgeGated_e12,5,2,4,3,Minimal style transfer; retains source aesthetic with slight texture aging. Structure preserved well but lacks Renaissance characteristics.,4,2,2,"Strong Early Renaissance style applied (fresco-like tones, classical drapery), but severely distorts source structure and introduces heavy artifacts.",5,5,5,Excellent balance: faithfully applies Early Renaissance fresco texture and color palette while preserving source composition and minimizing artifacts.
Rococo__william-hogarth_the-countess-s-morning-levee__to__Early_Renaissance,Rococo,Early_Renaissance,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Very low style transfer; output resembles a faded or desaturated version of the source with minimal Renaissance stylistic influence. Structure is preserved but lacks artistic reinterpretation. Heavy artifacts and loss of color fidelity.,5,5,5,"Excellent style transfer: rich Renaissance palette, soft lighting, and painterly texture applied consistently. Structure is well-preserved with natural integration of style into figures and architecture. No visible artifacts; clean, coherent output.",3,4,3,"Moderate style application — some Renaissance tones and brushwork hints, but less cohesive than Seedream. Structure is mostly intact, though slight warping near edges. Minor artifacts in background details and figure blending."
Minimalism__yves-klein_untitled-yellow-monochrome-1956__to__Minimalism,Minimalism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,Overly faded and washed-out; loses the bold yellow of source and fails to reflect minimalism’s clean aesthetic. Structure is preserved but color fidelity is poor.,5,5,5,"Perfectly preserves the source’s shape and vibrant yellow while adopting a clean, flat, minimalist aesthetic. No artifacts or distortions.",2,3,3,Similar to LBM — overly desaturated and blurry. Loses the source’s color intensity and doesn’t clearly convey minimalism. Edges are soft but not intentionally stylized.
Impressionism__eugene-boudin_trouville-the-fish-market-1884__to__Minimalism,Impressionism,Minimalism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Overly blurred and washed out; minimalism not clearly expressed, structure lost in haze.",5,5,5,Clean geometric abstraction with strong compositional fidelity to source; excellent minimalism and no artifacts.,2,3,3,Similar to LBM but slightly more defined edges; still lacks clear minimalism and suffers from smudging.
Impressionism__claude-monet_bordighera-the-house-of-gardener__to__Impressionism,Impressionism,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,2,"Very washed-out, low saturation; impressionistic texture is weak and blurry. Structure is partially preserved but lacks definition. Heavy artifacts from over-smoothing.",5,5,5,Excellent impressionist brushwork with vibrant colors matching the target. Structure is well-preserved with clear edges and forms. Minimal artifacts; clean and coherent output.,3,4,3,"Moderate impressionist style with some color variation, but muted compared to target. Structure is reasonably preserved but edges are soft. Some noise and patchiness in foliage areas."
Ukiyo_e__utagawa-kuniyoshi_a-record-of-origins-of-the-great-country-of-japan__to__Impressionism,Ukiyo_e,Impressionism,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,4,3,Minimal style transfer; mostly preserves line art with faint color wash. Structure intact but lacks Impressionist texture or brushwork.,5,5,5,"Strong Impressionist rendering with visible brushstrokes, vibrant color blending, and preserved composition. No artifacts; excellent fidelity to target style.",2,4,3,Similar to LBM — retains sketchy outlines with minimal color application. Fails to evoke Impressionist painterly qualities despite structural accuracy.
Impressionism__antoine-blanchard_place-de-la-madeleine-hiver__to__Rococo,Impressionism,Rococo,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,Seedream_repaired750,5,2,3,3,Very weak Rococo style transfer; mostly retains source’s muted palette and lacks ornamental or pastel qualities. Structure is preserved but overly blurred. Some smudging artifacts present.,5,5,5,"Excellent Rococo style integration: soft pastels, ornate frame, dreamy glow, and classical composition elements. Source structure (buildings, figures, street layout) is well preserved. No visible artifacts; clean rendering.",2,4,3,Minimal style transfer — nearly identical to source with slight color wash. Structure is well maintained. Minor edge halos and noise artifacts near borders. Lacks Rococo characteristics entirely.
